site_no,date_time,height_ft,discharge_cfs,station_nm,lat,long,coord_datum
08165300,2025-07-06T07:45:00Z,2.31,120,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T08:00:00Z,2.3,118,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T08:15:00Z,2.3,118,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T08:30:00Z,2.3,118,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T08:45:00Z,2.31,120,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T09:00:00Z,2.31,120,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T09:15:00Z,2.31,120,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T09:30:00Z,2.3,118,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T09:45:00Z,2.3,118,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T10:00:00Z,2.29,116,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T10:15:00Z,2.29,116,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T10:30:00Z,2.28,113,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T10:45:00Z,2.28,113,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T11:00:00Z,2.27,111,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T11:15:00Z,2.27,111,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T11:30:00Z,2.27,111,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T11:45:00Z,2.26,109,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T12:00:00Z,2.26,109,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T12:15:00Z,2.26,109,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T12:30:00Z,2.25,107,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T12:45:00Z,2.25,107,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T13:00:00Z,2.25,107,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T13:15:00Z,2.24,105,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T13:30:00Z,2.24,105,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T13:45:00Z,2.24,105,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T14:00:00Z,2.23,103,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T14:15:00Z,2.23,103,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T14:30:00Z,2.23,103,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T14:45:00Z,2.23,103,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T15:00:00Z,2.22,101,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T15:15:00Z,2.22,101,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T15:30:00Z,2.22,101,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T15:45:00Z,2.22,101,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T16:00:00Z,2.21,98.8,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T16:15:00Z,2.21,98.8,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T16:30:00Z,2.21,98.8,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T16:45:00Z,2.21,98.8,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T17:00:00Z,2.2,96.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T17:15:00Z,2.2,96.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T17:30:00Z,2.2,96.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T17:45:00Z,2.2,96.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T18:00:00Z,2.2,96.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T18:15:00Z,2.19,94.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T18:30:00Z,2.19,94.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T18:45:00Z,2.19,94.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T19:00:00Z,2.19,94.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T19:15:00Z,2.19,94.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T19:30:00Z,2.18,92.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T19:45:00Z,2.18,92.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T20:00:00Z,2.18,92.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T20:15:00Z,2.18,92.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T20:30:00Z,2.17,91,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T20:45:00Z,2.17,91,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T21:00:00Z,2.17,91,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T21:15:00Z,2.19,94.9,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T21:30:00Z,2.23,103,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T21:45:00Z,2.52,172,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T22:00:00Z,3,343,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T22:15:00Z,4.14,1030,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T22:30:00Z,4.94,1750,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T22:45:00Z,5.37,2210,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T23:00:00Z,5.34,2180,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T23:15:00Z,5.07,1880,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T23:30:00Z,4.73,1550,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-06T23:45:00Z,4.41,1260,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T00:00:00Z,4.13,1020,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T00:15:00Z,3.91,859,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T00:30:00Z,3.75,749,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T00:45:00Z,3.62,666,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T01:00:00Z,3.51,600,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T01:15:00Z,3.4,538,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T01:30:00Z,3.31,489,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T01:45:00Z,3.22,444,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T02:00:00Z,3.13,401,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T02:15:00Z,3.06,369,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T02:30:00Z,2.99,339,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T02:45:00Z,2.93,314,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T03:00:00Z,2.87,290,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T03:15:00Z,2.83,275,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T03:30:00Z,2.87,290,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T03:45:00Z,3.54,617,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T04:00:00Z,4.33,1190,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T04:15:00Z,4.75,1560,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T04:30:00Z,4.82,1630,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165300,2025-07-07T04:45:00Z,4.78,1590,"N Fk Guadalupe Rv nr Hunt, TX",30.06410028,-99.3870175,NAD83
08165500,2025-07-04T05:00:00Z,7.64,7.14,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:05:00Z,7.66,7.76,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:10:00Z,7.68,8.43,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:15:00Z,7.69,8.78,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:20:00Z,7.68,8.43,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:25:00Z,7.68,8.43,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:30:00Z,7.68,8.43,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:35:00Z,7.67,8.09,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:40:00Z,7.67,8.09,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:45:00Z,7.67,8.09,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:50:00Z,7.67,8.09,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T05:55:00Z,7.67,8.09,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:00:00Z,7.68,8.43,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:05:00Z,7.68,8.43,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:10:00Z,7.69,8.78,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:15:00Z,7.69,8.78,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:20:00Z,7.7,9.15,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:25:00Z,7.71,9.52,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:30:00Z,7.71,9.52,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:35:00Z,7.72,9.91,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:40:00Z,7.75,11.1,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:45:00Z,7.78,12.5,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:50:00Z,7.83,15.1,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T06:55:00Z,7.89,33.6,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:00:00Z,7.98,84.7,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:05:00Z,8.13,121,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:10:00Z,8.27,165,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:15:00Z,8.4,212,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:20:00Z,8.54,272,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:25:00Z,8.7,355,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:30:00Z,8.82,424,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:35:00Z,8.93,491,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:40:00Z,9,538,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:45:00Z,9.06,579,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:50:00Z,9.15,646,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T07:55:00Z,9.41,863,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:00:00Z,10.1,1560,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:05:00Z,11.03,2900,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:10:00Z,11.93,4600,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:15:00Z,13.03,7220,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:20:00Z,13.99,9960,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:25:00Z,14.94,13200,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:30:00Z,15.9,16800,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:35:00Z,16.81,20800,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:40:00Z,17.52,24000,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:45:00Z,18.39,28400,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:50:00Z,19.35,33700,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T08:55:00Z,20.3,39500,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T09:00:00Z,21.11,44900,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T09:05:00Z,21.99,51000,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T09:10:00Z,22.85,57200,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T09:15:00Z,23.73,64000,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T09:20:00Z,24.7,72100,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T09:25:00Z,26.92,92800,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T09:30:00Z,28.21,106000,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T09:35:00Z,29.45,120000,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-04T10:10:00Z,37.52,NA,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T20:35:00Z,8.89,466,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T20:45:00Z,8.89,466,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T20:50:00Z,8.88,460,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T20:55:00Z,8.88,460,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:00:00Z,8.87,454,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:05:00Z,8.87,454,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:10:00Z,8.87,454,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:15:00Z,8.87,454,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:20:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:25:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:30:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:35:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:40:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:45:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:50:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T21:55:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:00:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:05:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:10:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:15:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:20:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:25:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:30:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:35:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:40:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:45:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:50:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T22:55:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:00:00Z,8.87,454,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:05:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:10:00Z,8.87,454,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:15:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:20:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:25:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:30:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:35:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:40:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:45:00Z,8.86,448,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:50:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-05T23:55:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:00:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:05:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:10:00Z,8.84,436,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:15:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:20:00Z,8.84,436,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:25:00Z,8.85,442,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:30:00Z,8.84,436,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:35:00Z,8.84,436,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:40:00Z,8.83,430,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:45:00Z,8.83,430,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:50:00Z,8.81,419,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T00:55:00Z,8.81,419,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:00:00Z,8.8,413,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:05:00Z,8.8,413,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:10:00Z,8.8,413,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:15:00Z,8.79,407,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:20:00Z,8.79,407,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:25:00Z,8.79,407,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:30:00Z,8.78,401,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:35:00Z,8.78,401,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:40:00Z,8.78,401,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:45:00Z,8.77,395,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:50:00Z,8.77,395,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T01:55:00Z,8.77,395,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:00:00Z,8.77,395,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:05:00Z,8.77,395,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:10:00Z,8.76,389,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:15:00Z,8.76,389,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:20:00Z,8.76,389,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:25:00Z,8.75,383,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:30:00Z,8.75,383,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:35:00Z,8.75,383,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:40:00Z,8.74,378,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
08165500,2025-07-06T02:45:00Z,8.74,378,"Guadalupe Rv at Hunt, TX",30.06993074,-99.3217122,NAD83
